date;sampling station;lipophylic toxins;lipophylic toxins (OA (µg/kg));lipophylic toxins (DTX2 (µg/kg));PSP toxins;ASP toxins;yessotoxins;ban start;ban stop;data source;comments
01/06/2016;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
01/06/2016;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
01/06/2016;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
15/06/2016;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
15/06/2016;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
15/06/2016;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
28/06/2016;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
28/06/2016;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
28/06/2016;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
07/07/2016;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
07/07/2016;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
12/07/2016;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
20/07/2016;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
20/07/2016;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
20/07/2016;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
27/07/2016;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/07/2016;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
28/07/2016;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
11/08/2016;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
11/08/2016;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
11/08/2016;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
24/08/2016;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
24/08/2016;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
24/08/2016;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
30/08/2016;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
30/08/2016;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
30/08/2016;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
06/09/2016;0035;< MD;42;< MD;x;x;;;;Veterinarska fakulteta;
06/09/2016;0024;< MD;123;75;x;x;;;;Veterinarska fakulteta;
06/09/2016;0DB2;< MD;140;86;x;x;;;;Veterinarska fakulteta;
09/09/2016;0DB2;;;;;;;y;;Veterinarska fakulteta;
13/09/2016;0035;< MD;>320, ocena 920;< MD;x;x;;;;Veterinarska fakulteta;
13/09/2016;0024;< MD;>320, ocena 1580;< MD;x;x;;;;Veterinarska fakulteta;
13/09/2016;0DB2;< MD;>320, ocena 1880;< MD;x;x;;;;Veterinarska fakulteta;
16/09/2016;0024;;;;;;;y;;Veterinarska fakulteta;
06/10/2016;0035;< MD;109;< MD;< MD;< MD;;;;Veterinarska fakulteta;
06/10/2016;0024;< MD;230;< MD;< MD;< MD;;;;Veterinarska fakulteta;
06/10/2016;0DB2;< MD;>320, ocena 336;< MD;< MD;< MD;;;;Veterinarska fakulteta;
26/10/2016;0035;< MD;51;< MD;x;< MD;;;;Veterinarska fakulteta;
26/10/2016;0024;< MD;78;< MD;x;< MD;;;;Veterinarska fakulteta;
26/10/2016;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
09/11/2016;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
09/11/2016;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
09/11/2016;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
18/11/2016;0024;;;;;;;;y;Veterinarska fakulteta;
18/11/2016;0DB2;;;;;;;;y;Veterinarska fakulteta;
30/11/2016;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
30/11/2016;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
30/11/2016;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
21/12/2016;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
21/12/2016;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
22/12/2016;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
24/01/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
24/01/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
24/01/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
14/02/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
14/02/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
14/02/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
07/03/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
09/03/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
09/03/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
05/04/2017;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
05/04/2017;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
05/04/2017;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
18/04/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
18/04/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
18/04/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
18/05/2017;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
18/05/2017;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
18/05/2017;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
24/05/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
25/05/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
25/05/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
30/05/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
30/05/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
30/05/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
08/06/2017;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
08/06/2017;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
08/06/2017;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
22/06/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
22/06/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
22/06/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/06/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/06/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/06/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
04/07/2017;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
04/07/2017;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
04/07/2017;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
13/07/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
13/07/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
13/07/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
26/07/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
26/07/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
26/07/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
01/08/2017;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
01/08/2017;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
01/08/2017;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
08/08/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
08/08/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
08/08/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
24/08/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
24/08/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
24/08/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
05/09/2017;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
05/09/2017;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
05/09/2017;0DB2;< MD;72;< MD;< MD;< MD;;;;Veterinarska fakulteta;
18/09/2017;0035;< MD;92;< MD;x;x;;;;Veterinarska fakulteta;
18/09/2017;0024;< MD;96;< MD;x;x;;;;Veterinarska fakulteta;
18/09/2017;0DB2;< MD;183;< MD;x;x;;y;;Veterinarska fakulteta;
25/09/2017;0035;< MD;163;< MD;x;x;;y;;Veterinarska fakulteta;
25/09/2017;0024;< MD;219;< MD;x;x;;y;;Veterinarska fakulteta;
03/10/2017;0035;< MD;>320, ocena 470;< MD;x;x;;;;Veterinarska fakulteta;
03/10/2017;0024;< MD;239;< MD;x;x;;;;Veterinarska fakulteta;
03/10/2017;0DB2;< MD;203;< MD;x;x;;;;Veterinarska fakulteta;
17/10/2017;0024;< MD;78;< MD;< MD;< MD;;;;Veterinarska fakulteta;
17/10/2017;0DB2;< MD;63;< MD;< MD;< MD;;;;Veterinarska fakulteta;
18/10/2017;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
25/10/2017;0035;< MD;56;< MD;x;x;;;y;Veterinarska fakulteta;
25/10/2017;0024;< MD;72;< MD;x;x;;;y;Veterinarska fakulteta;
25/10/2017;0DB2;< MD;90;< MD;x;x;;;y;Veterinarska fakulteta;
02/11/2017;0035;< MD;58;< MD;< MD;< MD;;;;Veterinarska fakulteta;
02/11/2017;0024;< MD;85;< MD;< MD;< MD;;;;Veterinarska fakulteta;
09/11/2017;0DB2;< MD;61;< MD;< MD;< MD;;;;Veterinarska fakulteta;
23/11/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
23/11/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
23/11/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
05/12/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
05/12/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
05/12/2017;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
27/12/2017;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/12/2017;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/12/2017;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
25/01/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
25/01/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
25/01/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
06/03/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
06/03/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
06/03/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
29/03/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
29/03/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
11/04/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
11/04/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
11/04/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
25/04/2018;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
25/04/2018;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
25/04/2018;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
08/05/2018;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
08/05/2018;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
08/05/2018;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
15/05/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
15/05/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
22/05/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
31/05/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
31/05/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
31/05/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
07/06/2018;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
07/06/2018;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
07/06/2018;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
19/06/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
19/06/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
19/06/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
28/06/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
28/06/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
28/06/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
10/07/2018;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
10/07/2018;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
10/07/2018;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
19/07/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
19/07/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
19/07/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
24/07/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
24/07/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
24/07/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
01/08/2018;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
01/08/2018;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
01/08/2018;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
13/08/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
13/08/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
13/08/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/08/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/08/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/08/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
12/09/2018;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
12/09/2018;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
12/09/2018;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
19/09/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
20/09/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
20/09/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
28/09/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
28/09/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
28/09/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
09/10/2018;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
09/10/2018;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
09/10/2018;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
18/10/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
18/10/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
18/10/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
06/11/2018;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
06/11/2018;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
06/11/2018;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
27/11/2018;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/11/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/11/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
07/12/2018;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
07/12/2018;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
17/05/2019;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
06/06/2019;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
06/06/2019;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
06/06/2019;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
18/06/2019;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
18/06/2019;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
18/06/2019;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/06/2019;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/06/2019;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
27/06/2019;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
03/07/2019;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
03/07/2019;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
03/07/2019;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
10/07/2019;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
10/07/2019;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
10/07/2019;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
23/07/2019;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
23/07/2019;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
23/07/2019;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
31/07/2019;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
31/07/2019;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
31/07/2019;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
22/08/2019;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
22/08/2019;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
22/08/2019;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
29/08/2019;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
29/08/2019;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
29/08/2019;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
10/09/2019;0035;< MD;132;< MD;< MD;< MD;;;;Veterinarska fakulteta;
10/09/2019;0024;< MD;54;< MD;< MD;< MD;;;;Veterinarska fakulteta;
10/09/2019;0DB2;< MD;>240, ocena 510;< MD;< MD;< MD;;;;Veterinarska fakulteta;
12/09/2019;0DB2;;;;;;;y;;Veterinarska fakulteta;
14/09/2019;0035;;;;;;;y;;Veterinarska fakulteta;
14/09/2019;0024;;;;;;;y;;Veterinarska fakulteta;
16/09/2019;0035;< MD;87;< MD;x;x;;;;Veterinarska fakulteta;
16/09/2019;0024;< MD;72;< MD;x;x;;;;Veterinarska fakulteta;
16/09/2019;0DB2;< MD;274;< MD;x;x;;;;Veterinarska fakulteta;
30/09/2019;0035;< MD;66;< MD;x;x;;;;Veterinarska fakulteta;
30/09/2019;0024;< MD;57;< MD;x;x;;;;Veterinarska fakulteta;
30/09/2019;0DB2;< MD;186;< MD;x;x;;;;Veterinarska fakulteta;
17/10/2019;0035;;;;;;;;y;Veterinarska fakulteta;
17/10/2019;0024;;;;;;;;y;Veterinarska fakulteta;
17/10/2019;0DB2;;;;;;;;y;Veterinarska fakulteta;
22/10/2019;0035;< MD;50;< MD;x;x;;;;Veterinarska fakulteta;
22/10/2019;0024;< MD;44;< MD;x;x;;;;Veterinarska fakulteta;
22/10/2019;0DB2;< MD;51;< MD;x;x;;;;Veterinarska fakulteta;
25/10/2019;0035;< MD;32;< MD;x;x;;;;Veterinarska fakulteta;
25/10/2019;0024;< MD;38;< MD;x;x;;;;Veterinarska fakulteta;
08/11/2019;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
08/11/2019;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
08/11/2019;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
26/11/2019;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
26/11/2019;0024;< MD;52;< MD;< MD;< MD;;;;Veterinarska fakulteta;
26/11/2019;0DB2;< MD;56;< MD;< MD;< MD;;;;Veterinarska fakulteta;
20/12/2019;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
20/12/2019;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
20/12/2019;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
30/12/2019;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
30/12/2019;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
30/12/2019;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;