PSP,DSP,DSP_like,ASP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,salinity,T,O2,pH,Soca,lipophylic_toxins,date_1,date_2,date_3,date_4,date_5,date_6,date_7,date_8,date_9,date_10,date_11,date_12
30.0,130.0,0.0,19333.0,40.0,60.0,30.0,0.0,0.0,184.40000000000003,16.504761904761907,3.947619047619048,32.8,35.77,25.94,219.729995727539,8.22999954223633,1609.9660000000003,poz,0,0,0,0,0,0,0,0,0,1,0,0
10.0,30.0,20.0,50667.0,20.0,0.0,10.0,0.0,0.0,184.40000000000003,16.504761904761907,3.947619047619048,32.8,35.85,25.98,211.37963729425775,8.20327662928955,1609.9660000000003,neg,0,0,0,0,0,0,0,0,0,1,0,0
50.0,420.0,0.0,448000.0,40.0,100.0,120.0,0.0,90.0,130.0,11.614285714285714,3.776190476190476,132.2,36.55,19.54,221.85227691656743,,4003.9760000000006,poz,0,0,0,0,0,0,0,0,0,1,0,0
20.0,200.0,0.0,440000.0,20.0,50.0,20.0,0.0,70.0,130.0,11.614285714285714,3.776190476190476,132.2,35.9500007629395,22.3799991607666,157.649993896484,8.19999980926514,4003.9760000000006,poz,0,0,0,0,0,0,0,0,0,1,0,0
30.0,120.0,0.0,338000.0,0.0,10.0,20.0,0.0,40.0,151.29999999999998,6.676190476190476,3.5,0.0,36.97,15.24,249.74730112187493,8.23424411408338,2223.699,neg,0,0,0,0,0,0,0,0,0,0,1,0
30.0,40.0,0.0,264000.0,0.0,0.0,10.0,0.0,30.0,151.29999999999998,6.676190476190476,3.5,0.0,36.3899993896484,16.7900009155273,183.110000610352,8.26000022888184,2223.699,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,50.0,0.0,13000.0,0.0,0.0,10.0,0.0,40.0,78.89999999999999,8.566666666666666,2.8047619047619046,23.2,36.98,15.91,244.740005493164,8.21000003814697,2210.441,neg,0,0,0,0,0,0,0,0,0,0,0,1
20.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,99.2,4.061904761904762,3.4285714285714284,23.3,37.7700004577637,11.9799995422363,183.550003051758,8.1899995803833,2646.6919999999996,neg,1,0,0,0,0,0,0,0,0,0,0,0
20.0,10.0,0.0,1467.0,0.0,0.0,0.0,0.0,10.0,99.2,4.061904761904762,3.4285714285714284,23.3,,,,,2646.6919999999996,neg,1,0,0,0,0,0,0,0,0,0,0,0
0.0,20.0,0.0,133.0,0.0,0.0,20.0,0.0,0.0,99.2,4.061904761904762,3.4285714285714284,23.3,,,,,2646.6919999999996,neg,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,3333.0,0.0,0.0,0.0,0.0,0.0,95.19999999999999,-0.823809523809524,5.257142857142857,0.0,37.91,9.05,277.98789052415685,,933.7109999999999,neg,0,1,0,0,0,0,0,0,0,0,0,0
10.0,10.0,0.0,1067.0,0.0,0.0,10.0,0.0,0.0,95.19999999999999,-0.823809523809524,5.257142857142857,0.0,38.17,10.62,269.299987792969,8.22999954223633,933.7109999999999,neg,0,1,0,0,0,0,0,0,0,0,0,0
40.0,20.0,0.0,4800.0,0.0,0.0,10.0,0.0,10.0,95.19999999999999,-0.823809523809524,5.257142857142857,0.0,37.9,10.05,271.089996337891,8.19999980926514,933.7109999999999,neg,0,1,0,0,0,0,0,0,0,0,0,0
50.0,10.0,0.0,736667.0,0.0,0.0,10.0,0.0,0.0,182.59999999999997,7.0,3.238095238095238,0.2,38.35,6.89,304.579986572266,8.22999954223633,778.9,neg,0,0,1,0,0,0,0,0,0,0,0,0
20.0,0.0,0.0,172000.0,0.0,0.0,0.0,0.0,0.0,182.59999999999997,7.0,3.238095238095238,0.2,38.16,6.24,310.390014648438,8.21000003814697,778.9,neg,0,0,1,0,0,0,0,0,0,0,0,0
20.0,10.0,0.0,471600.0,0.0,0.0,10.0,0.0,0.0,182.59999999999997,7.0,3.238095238095238,0.2,38.36,6.54,309.489990234375,8.26000022888184,778.9,neg,0,0,1,0,0,0,0,0,0,0,0,0
10.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,142.6,11.657142857142858,3.261904761904762,10.899999999999999,38.2700004577637,7.76000022888184,218.610000610352,8.19999980926514,2489.2999999999997,neg,0,0,0,1,0,0,0,0,0,0,0,0
40.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,142.6,11.657142857142858,3.261904761904762,10.899999999999999,38.22,8.43,308.04681994790474,,2489.2999999999997,neg,0,0,0,1,0,0,0,0,0,0,0,0
20.0,0.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,142.6,11.657142857142858,3.261904761904762,10.899999999999999,38.17,8.63,311.279998779297,8.23999977111816,2489.2999999999997,neg,0,0,0,1,0,0,0,0,0,0,0,0
90.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,127.1,12.03809523809524,3.461904761904762,49.8,36.95,11.79,269.75,8.23999977111816,4743.46,neg,0,0,0,1,0,0,0,0,0,0,0,0
120.0,0.0,10.0,267.0,0.0,0.0,0.0,0.0,0.0,127.1,12.03809523809524,3.461904761904762,49.8,37.83,11.56,273.769989013672,8.23999977111816,4743.46,neg,0,0,0,1,0,0,0,0,0,0,0,0
40.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,127.1,12.03809523809524,3.461904761904762,49.8,37.62,11.8,267.83512813874063,,4743.46,neg,0,0,0,1,0,0,0,0,0,0,0,0
210.0,10.0,0.0,1200.0,0.0,0.0,10.0,0.0,0.0,217.4,16.547619047619044,3.3285714285714283,59.900000000000006,,,,,4685.645,neg,0,0,0,0,1,0,0,0,0,0,0,0
20.0,0.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,217.4,16.547619047619044,3.3285714285714283,59.900000000000006,,,,,4685.645,neg,0,0,0,0,1,0,0,0,0,0,0,0
260.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,217.4,16.547619047619044,3.3285714285714283,59.900000000000006,37.48,12.69,188.270004272461,8.21000003814697,4685.645,neg,0,0,0,0,1,0,0,0,0,0,0,0
20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,205.1,16.442857142857143,3.0714285714285716,92.6,38.17,12.99,262.72866497466026,8.168549819108975,3217.882000000001,neg,0,0,0,0,1,0,0,0,0,0,0,0
190.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,205.1,16.442857142857143,3.0714285714285716,92.6,36.6599998474121,16.8999996185303,177.639999389648,8.19999980926514,3217.882000000001,neg,0,0,0,0,1,0,0,0,0,0,0,0
20.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,205.1,16.442857142857143,3.0714285714285716,92.6,37.47,14.35,259.920013427734,8.23999977111816,3217.882000000001,neg,0,0,0,0,1,0,0,0,0,0,0,0
140.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,192.3,19.971428571428575,2.795238095238095,36.5,37.88,13.6,263.049987792969,8.22000026702881,3218.5710000000004,neg,0,0,0,0,0,1,0,0,0,0,0,0
100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,192.3,19.971428571428575,2.795238095238095,36.5,37.47,14.35,259.920013427734,8.23999977111816,3218.5710000000004,neg,0,0,0,0,0,1,0,0,0,0,0,0
30.0,30.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,192.3,19.971428571428575,2.795238095238095,36.5,38.17,12.99,262.72866497466026,8.168549819108975,3218.5710000000004,neg,0,0,0,0,0,1,0,0,0,0,0,0
80.0,30.0,190.0,0.0,0.0,0.0,20.0,10.0,0.0,235.79999999999995,22.99047619047619,2.785714285714286,33.4,35.35,21.68,222.09554607161706,,3193.2690000000002,neg,0,0,0,0,0,1,0,0,0,0,0,0
40.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,235.79999999999995,22.99047619047619,2.785714285714286,33.4,35.1100006103516,21.0300006866455,161.690002441406,8.22000026702881,3193.2690000000002,neg,0,0,0,0,0,1,0,0,0,0,0,0
140.0,60.0,10.0,0.0,20.0,0.0,20.0,0.0,0.0,235.79999999999995,22.99047619047619,2.785714285714286,33.4,35.18,21.87,226.869995117188,8.25,3193.2690000000002,neg,0,0,0,0,0,1,0,0,0,0,0,0
10.0,160.0,60.0,400.0,60.0,0.0,40.0,60.0,0.0,277.79999999999995,24.780952380952378,2.5714285714285716,5.3999999999999995,35.18,21.87,226.869995117188,8.25,3065.602999999999,neg,0,0,0,0,0,0,1,0,0,0,0,0
20.0,320.0,200.0,533.0,0.0,0.0,0.0,320.0,0.0,277.79999999999995,24.780952380952378,2.5714285714285716,5.3999999999999995,35.35,21.68,222.09554607161706,,3065.602999999999,neg,0,0,0,0,0,0,1,0,0,0,0,0
10.0,460.0,50.0,0.0,0.0,0.0,0.0,460.0,0.0,277.79999999999995,24.780952380952378,2.5714285714285716,5.3999999999999995,35.1100006103516,21.0300006866455,161.690002441406,8.22000026702881,3065.602999999999,neg,0,0,0,0,0,0,1,0,0,0,0,0
10.0,50.0,30.0,1467.0,0.0,0.0,40.0,0.0,0.0,268.3,25.58095238095238,2.8809523809523805,6.8999999999999995,,,,,2031.5430000000003,neg,0,0,0,0,0,0,1,0,0,0,0,0
20.0,120.0,20.0,533.0,40.0,0.0,50.0,30.0,0.0,268.3,25.58095238095238,2.8809523809523805,6.8999999999999995,35.47,21.95,253.320007324219,8.27000045776367,2031.5430000000003,neg,0,0,0,0,0,0,1,0,0,0,0,0
20.0,210.0,60.0,1867.0,130.0,0.0,70.0,10.0,0.0,268.3,25.58095238095238,2.8809523809523805,6.8999999999999995,,,,,2031.5430000000003,neg,0,0,0,0,0,0,1,0,0,0,0,0
10.0,90.0,20.0,3500.0,70.0,0.0,10.0,10.0,0.0,241.40000000000003,25.16666666666667,3.395238095238095,0.0,36.64,24.57,224.59785551547645,,1977.546,neg,0,0,0,0,0,0,1,0,0,0,0,0
10.0,80.0,0.0,1467.0,60.0,0.0,10.0,10.0,0.0,241.40000000000003,25.16666666666667,3.395238095238095,0.0,34.6599998474121,27.6200008392334,203.910003662109,8.22999954223633,1977.546,neg,0,0,0,0,0,0,1,0,0,0,0,0
120.0,80.0,10.0,5500.0,50.0,0.0,20.0,0.0,0.0,241.40000000000003,25.16666666666667,3.395238095238095,0.0,36.56,24.93,215.710006713867,8.22999954223633,1977.546,neg,0,0,0,0,0,0,1,0,0,0,0,0
10.0,120.0,0.0,3500.0,110.0,0.0,10.0,0.0,0.0,240.09999999999997,25.633333333333336,3.3047619047619046,0.0,36.56,24.93,215.710006713867,8.22999954223633,1942.4749999999997,neg,0,0,0,0,0,0,0,1,0,0,0,0
0.0,30.0,10.0,1750.0,20.0,0.0,10.0,0.0,0.0,240.09999999999997,25.633333333333336,3.3047619047619046,0.0,36.59,24.96,214.369995117188,8.22000026702881,1942.4749999999997,neg,0,0,0,0,0,0,0,1,0,0,0,0
135.0,20.0,0.0,250.0,10.0,0.0,10.0,0.0,0.0,240.09999999999997,25.633333333333336,3.3047619047619046,0.0,36.64,24.57,224.59785551547645,,1942.4749999999997,neg,0,0,0,0,0,0,0,1,0,0,0,0
10.0,30.0,20.0,1300.0,20.0,0.0,10.0,0.0,0.0,257.7,25.342857142857145,2.9238095238095236,0.0,,,,,1041.609,neg,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,0.0,5900.0,0.0,0.0,0.0,0.0,0.0,257.7,25.342857142857145,2.9238095238095236,0.0,,,,,1041.609,neg,0,0,0,0,0,0,0,1,0,0,0,0
0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,244.29999999999995,24.19047619047619,2.8904761904761904,28.5,37.0299987792969,25.6499996185303,207.350006103516,8.1899995803833,851.0140000000004,neg,0,0,0,0,0,0,0,1,0,0,0,0
20.0,40.0,0.0,800.0,30.0,0.0,0.0,0.0,0.0,244.29999999999995,24.19047619047619,2.8904761904761904,28.5,37.28,26.55,205.440002441406,8.19999980926514,851.0140000000004,neg,0,0,0,0,0,0,0,1,0,0,0,0
10.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,177.19999999999996,22.71904761904762,2.80952380952381,45.8,37.14,26.4,196.27342798679254,8.2003729422686,791.13,neg,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.19999999999996,22.71904761904762,2.80952380952381,45.8,37.0699996948242,26.2299995422363,201.410003662109,8.11999988555908,791.13,neg,0,0,0,0,0,0,0,0,1,0,0,0
20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,177.19999999999996,22.71904761904762,2.80952380952381,45.8,37.28,26.55,205.440002441406,8.19999980926514,791.13,neg,0,0,0,0,0,0,0,0,1,0,0,0
0.0,30.0,0.0,8300.0,0.0,10.0,10.0,0.0,0.0,153.0,19.738095238095244,3.2190476190476187,78.9,37.1,26.37,204.100006103516,8.1899995803833,1100.9759999999999,neg,0,0,0,0,0,0,0,0,1,0,0,0
20.0,20.0,30.0,41400.0,0.0,20.0,0.0,0.0,0.0,153.0,19.738095238095244,3.2190476190476187,78.9,37.14,26.4,196.27342798679254,8.2003729422686,1100.9759999999999,neg,0,0,0,0,0,0,0,0,1,0,0,0
40.0,40.0,30.0,1100.0,0.0,10.0,10.0,0.0,0.0,153.0,19.738095238095244,3.2190476190476187,78.9,37.28,26.55,205.440002441406,8.19999980926514,1100.9759999999999,neg,0,0,0,0,0,0,0,0,1,0,0,0
10.0,50.0,70.0,3900.0,0.0,10.0,30.0,0.0,0.0,126.09999999999998,18.604761904761908,3.3285714285714287,87.19999999999999,37.2400016784668,24.4599990844727,205.160003662109,8.19999980926514,1898.342,neg,0,0,0,0,0,0,0,0,0,1,0,0
20.0,10.0,20.0,3500.0,0.0,10.0,0.0,0.0,0.0,126.09999999999998,18.604761904761908,3.3285714285714287,87.19999999999999,37.36,24.28,208.119995117188,8.21000003814697,1898.342,neg,0,0,0,0,0,0,0,0,0,1,0,0
40.0,20.0,70.0,8000.0,0.0,10.0,0.0,0.0,0.0,126.09999999999998,18.604761904761908,3.3285714285714287,87.19999999999999,37.24,24.63,201.59842919117065,8.206761702950882,1898.342,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,50.0,20.0,2800.0,0.0,0.0,50.0,0.0,0.0,114.0,18.366666666666667,3.0476190476190474,50.10000000000001,37.36,24.28,208.119995117188,8.21000003814697,2089.387,neg,0,0,0,0,0,0,0,0,0,1,0,0
10.0,50.0,10.0,95400.0,10.0,0.0,30.0,10.0,0.0,114.0,18.366666666666667,3.0476190476190474,50.10000000000001,37.24,24.63,201.59842919117065,8.206761702950882,2089.387,neg,0,0,0,0,0,0,0,0,0,1,0,0
40.0,60.0,20.0,87600.0,0.0,0.0,50.0,0.0,0.0,114.0,18.366666666666667,3.0476190476190474,50.10000000000001,37.2400016784668,24.4599990844727,205.160003662109,8.19999980926514,2089.387,neg,0,0,0,0,0,0,0,0,0,1,0,0
10.0,120.0,20.0,11400.0,10.0,50.0,20.0,0.0,10.0,116.0,15.457142857142856,3.00952380952381,31.400000000000002,37.72,20.94,193.380004882813,8.17000007629395,3043.4320000000007,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,90.0,10.0,222800.0,50.0,0.0,40.0,0.0,0.0,116.0,15.457142857142856,3.00952380952381,31.400000000000002,37.5299987792969,21.2299995422363,223.610000610352,,3043.4320000000007,neg,0,0,0,0,0,0,0,0,0,1,0,0
100.0,50.0,80.0,52600.0,0.0,10.0,30.0,0.0,0.0,116.0,15.457142857142856,3.00952380952381,31.400000000000002,37.38,20.94,219.9201100751759,,3043.4320000000007,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,90.0,0.0,8400.0,20.0,40.0,0.0,0.0,0.0,107.99999999999999,13.047619047619047,3.9952380952380957,92.7,37.72,20.94,193.380004882813,8.17000007629395,9588.052,neg,0,0,0,0,0,0,0,0,0,0,1,0
10.0,20.0,0.0,12300.0,0.0,0.0,0.0,0.0,10.0,107.99999999999999,13.047619047619047,3.9952380952380957,92.7,37.58,21.3,217.940002441406,8.25,9588.052,neg,0,0,0,0,0,0,0,0,0,0,1,0
10.0,30.0,20.0,23400.0,0.0,0.0,0.0,0.0,20.0,107.99999999999999,13.047619047619047,3.9952380952380957,92.7,37.38,20.94,219.9201100751759,,9588.052,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,10.0,0.0,600.0,0.0,10.0,0.0,0.0,0.0,88.9,11.795238095238094,4.090476190476191,102.2,,,,,11686.263000000003,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,30.0,0.0,1300.0,0.0,10.0,10.0,0.0,10.0,88.9,11.795238095238094,4.090476190476191,102.2,37.5,18.0100002288818,218.919998168945,8.1899995803833,11686.263000000003,neg,0,0,0,0,0,0,0,0,0,0,1,0
10.0,20.0,20.0,1500.0,0.0,0.0,0.0,0.0,10.0,88.9,11.795238095238094,4.090476190476191,102.2,,,,,11686.263000000003,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,10.0,78.10000000000001,10.895238095238094,3.052380952380952,15.600000000000001,37.5,16.33,231.339996337891,8.1899995803833,11829.506000000003,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,78.10000000000001,10.895238095238094,3.052380952380952,15.600000000000001,37.44,16.37,227.02735925735558,8.19650555101231,11829.506000000003,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,40.0,0.0,1100.0,0.0,10.0,30.0,0.0,0.0,78.10000000000001,10.895238095238094,3.052380952380952,15.600000000000001,37.5,18.0100002288818,218.919998168945,8.1899995803833,11829.506000000003,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,10.0,2800.0,0.0,0.0,0.0,0.0,0.0,60.39999999999999,6.576190476190478,3.2809523809523813,139.8,37.44,16.37,227.02735925735558,8.19650555101231,5623.825999999999,neg,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,60.39999999999999,6.576190476190478,3.2809523809523813,139.8,37.7,16.78,227.770004272461,8.22000026702881,5623.825999999999,neg,0,0,0,0,0,0,0,0,0,0,0,1
300.0,0.0,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,69.2,5.114285714285715,3.195238095238095,115.19999999999997,37.38,20.94,219.9201100751759,,6235.934000000001,neg,0,0,0,0,0,0,0,0,0,0,0,1
10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,42.900000000000006,6.004761904761905,2.7857142857142856,74.19999999999999,37.5800018310547,11.3299999237061,259.470001220703,8.25,3222.5070000000005,neg,1,0,0,0,0,0,0,0,0,0,0,0
10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,42.900000000000006,6.004761904761905,2.7857142857142856,74.19999999999999,,,,,3222.5070000000005,neg,1,0,0,0,0,0,0,0,0,0,0,0
10.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,42.900000000000006,6.004761904761905,2.7857142857142856,74.19999999999999,,,,,3222.5070000000005,neg,1,0,0,0,0,0,0,0,0,0,0,0
50.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,83.6,5.019047619047619,3.1238095238095234,81.4,36.86,9.85,275.109985351563,8.23999977111816,4780.6359999999995,neg,0,1,0,0,0,0,0,0,0,0,0,0
40.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,83.6,5.019047619047619,3.1238095238095234,81.4,37.32,10.43,268.850006103516,8.22000026702881,4780.6359999999995,neg,0,1,0,0,0,0,0,0,0,0,0,0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6,5.019047619047619,3.1238095238095234,81.4,36.32,10.01,275.549987792969,8.25,4780.6359999999995,neg,0,1,0,0,0,0,0,0,0,0,0,0
80.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8,6.680952380952381,2.7238095238095235,65.8,38.07,9.32,284.480010986328,8.25,4231.62,neg,0,0,1,0,0,0,0,0,0,0,0,0
30.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,82.8,6.680952380952381,2.7238095238095235,65.8,38.2,9.99,280.019989013672,8.26000022888184,4231.62,neg,0,0,1,0,0,0,0,0,0,0,0,0
120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8,6.680952380952381,2.7238095238095235,65.8,37.88,9.67,286.269989013672,8.27000045776367,4231.62,neg,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,10.0,400.0,0.0,0.0,0.0,0.0,0.0,72.3,7.147619047619049,3.3666666666666667,131.5,36.8600006103516,10.4499998092651,280.910003662109,8.22000026702881,8576.934,neg,0,0,0,1,0,0,0,0,0,0,0,0
0.0,10.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,72.3,7.147619047619049,3.3666666666666667,131.5,37.32,10.43,268.850006103516,8.19999980926514,8576.934,neg,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,72.3,7.147619047619049,3.3666666666666667,131.5,36.86,9.85,275.109985351563,8.22000026702881,8576.934,neg,0,0,0,1,0,0,0,0,0,0,0,0
350.0,40.0,30.0,9200.0,0.0,0.0,0.0,30.0,0.0,101.99999999999999,10.923809523809522,2.9857142857142858,114.9,,,,,7210.684,neg,0,0,0,1,0,0,0,0,0,0,0,0
200.0,10.0,10.0,4600.0,0.0,0.0,0.0,10.0,0.0,101.99999999999999,10.923809523809522,2.9857142857142858,114.9,37.5099983215332,10.9300003051758,270.640014648438,8.22000026702881,7210.684,neg,0,0,0,1,0,0,0,0,0,0,0,0
70.0,0.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,101.99999999999999,10.923809523809522,2.9857142857142858,114.9,,,,,7210.684,neg,0,0,0,1,0,0,0,0,0,0,0,0
180.0,10.0,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,142.70000000000002,16.48095238095238,2.8333333333333335,14.0,36.63,14.09,265.730010986328,8.19999980926514,5666.675000000002,neg,0,0,0,0,1,0,0,0,0,0,0,0
310.0,10.0,0.0,5800.0,0.0,0.0,10.0,0.0,0.0,142.70000000000002,16.48095238095238,2.8333333333333335,14.0,37.5099983215332,10.9300003051758,270.640014648438,8.22000026702881,5666.675000000002,neg,0,0,0,0,1,0,0,0,0,0,0,0
200.0,0.0,0.0,8200.0,0.0,0.0,0.0,0.0,0.0,142.70000000000002,16.48095238095238,2.8333333333333335,14.0,32.88,15.08,274.209991455078,8.25,5666.675000000002,neg,0,0,0,0,1,0,0,0,0,0,0,0
600.0,70.0,10.0,3200.0,0.0,0.0,10.0,30.0,0.0,147.6,17.442857142857143,2.7571428571428567,56.5,36.92,14.64,265.730010986328,8.1899995803833,5898.1759999999995,neg,0,0,0,0,1,0,0,0,0,0,0,0
170.0,50.0,0.0,3500.0,10.0,0.0,20.0,10.0,0.0,147.6,17.442857142857143,2.7571428571428567,56.5,36.63,14.09,265.730010986328,8.19999980926514,5898.1759999999995,neg,0,0,0,0,1,0,0,0,0,0,0,0
180.0,30.0,30.0,4000.0,0.0,0.0,10.0,0.0,0.0,147.6,17.442857142857143,2.7571428571428567,56.5,32.88,15.08,274.209991455078,8.25,5898.1759999999995,neg,0,0,0,0,1,0,0,0,0,0,0,0
110.0,110.0,10.0,1600.0,0.0,0.0,50.0,10.0,0.0,153.4,17.314285714285713,2.9380952380952383,68.8,35.85,19.7,246.520004272461,8.22999954223633,6212.515,neg,0,0,0,0,1,0,0,0,0,0,0,0
230.0,70.0,0.0,2400.0,0.0,0.0,30.0,20.0,0.0,153.4,17.314285714285713,2.9380952380952383,68.8,36.5900001525879,15.6099996566772,269.75,8.30000019073486,6212.515,neg,0,0,0,0,1,0,0,0,0,0,0,0
110.0,90.0,20.0,2400.0,0.0,0.0,30.0,40.0,0.0,153.4,17.314285714285713,2.9380952380952383,68.8,34.99,19.86,253.669998168945,8.27000045776367,6212.515,neg,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,144.70000000000002,15.671428571428573,3.4428571428571426,97.69999999999999,35.85,19.7,246.520004272461,8.22999954223633,7314.9,neg,0,0,0,0,0,1,0,0,0,0,0,0
100.0,50.0,20.0,4100.0,10.0,0.0,30.0,0.0,0.0,144.70000000000002,15.671428571428573,3.4428571428571426,97.69999999999999,34.99,19.86,253.669998168945,8.27000045776367,7314.9,neg,0,0,0,0,0,1,0,0,0,0,0,0
